CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	R1	R123
402	SURPASS	surpass	"{""1999"": 7, ""1741"": 2, ""1665"": 3, ""1951"": 3, ""1112"": 2, ""866"": 2, ""728"": 1, ""695"": 1, ""97"": 1, ""4011"": 1, ""783"": 1}"	"{""1951"": 12, ""1741"": 5, ""866"": 9, ""1999"": 8, ""1665"": 5, ""2872"": 4, ""1112"": 4, ""1631"": 3, ""695"": 3, ""765"": 3, ""1102"": 2, ""782"": 2, ""728"": 2, ""1202"": 2, ""639"": 2, ""1753"": 2, ""2935"": 1, ""1567"": 1, ""1217"": 1, ""1423"": 1, ""1766"": 1, ""2912"": 1, ""1035"": 1, ""479"": 1, ""2530"": 1, ""1829"": 1, ""504"": 1, ""1559"": 1, ""1992"": 1, ""3695"": 1, ""1387"": 1, ""2571"": 1, ""97"": 1, ""4011"": 1, ""783"": 1}"
1693	THURSDAY	Thursday	"{""1692"": 27, ""1694"": 10, ""1225"": 4, ""847"": 4, ""1469"": 4, ""1354"": 3, ""1695"": 3, ""1697"": 2, ""1233"": 2, ""2407"": 1, ""1967"": 1, ""2277"": 1, ""3278"": 1, ""1035"": 1, ""768"": 1, ""1700"": 1, ""2435"": 1, ""954"": 1}"	"{""1692"": 45, ""1694"": 17, ""1700"": 13, ""1233"": 9, ""847"": 9, ""1695"": 9, ""1225"": 8, ""1697"": 8, ""1699"": 8, ""1469"": 8, ""1354"": 4, ""984"": 4, ""2407"": 3, ""1035"": 2, ""1283"": 2, ""1789"": 1, ""1272"": 1, ""163"": 1, ""2755"": 1, ""1967"": 1, ""2618"": 1, ""2099"": 1, ""706"": 1, ""2277"": 1, ""1629"": 1, ""3278"": 1, ""1944"": 1, ""1702"": 1, ""616"": 1, ""622"": 1, ""3425"": 1, ""768"": 1, ""1554"": 1, ""1339"": 1, ""216"": 1, ""2853"": 1, ""2430"": 1, ""1379"": 1, ""1833"": 1, ""1150"": 1, ""1693"": 1, ""2435"": 1, ""954"": 1}"
1685	AFTER	after	"{""1882"": 34, ""477"": 15, ""12"": 4, ""281"": 4, ""1354"": 3, ""98"": 2, ""2093"": 1, ""1291"": 1, ""910"": 1, ""1833"": 1, ""742"": 1, ""1280"": 1, ""210"": 1, ""1608"": 1, ""923"": 1, ""1339"": 1, ""131"": 1, ""658"": 1, ""2921"": 1, ""1283"": 1, ""695"": 1}"	"{""1882"": 47, ""477"": 4, ""12"": 15, ""1354"": 12, ""281"": 10, ""1686"": 7, ""210"": 4, ""706"": 3, ""813"": 3, ""131"": 3, ""673"": 3, ""703"": 3, ""984"": 3, ""1807"": 2, ""2093"": 2, ""98"": 2, ""1833"": 1, ""742"": 2, ""1339"": 2, ""2295"": 2, ""2921"": 2, ""2975"": 2, ""204"": 1, ""1291"": 1, ""1625"": 1, ""910"": 1, ""1401"": 1, ""3968"": 1, ""1705"": 1, ""1280"": 1, ""1766"": 1, ""1507"": 1, ""2427"": 1, ""136"": 1, ""1353"": 1, ""1529"": 1, ""2958"": 1, ""1048"": 1, ""1608"": 1, ""923"": 1, ""768"": 1, ""1831"": 1, ""2656"": 1, ""1047"": 1, ""1314"": 1, ""829"": 1, ""658"": 1, ""231"": 1, ""1623"": 1, ""1806"": 1, ""21"": 1, ""1214"": 1, ""892"": 1, ""1757"": 1, ""1283"": 1, ""1329"": 1, ""1590"": 1, ""1259"": 1, ""695"": 1, ""1238"": 1, ""726"": 1, ""1784"": 1, ""1599"": 1}"
1624	EMPTY	empty	"{""1429"": 13, ""687"": 6, ""3006"": 5, ""604"": 4, ""972"": 3, ""1321"": 2, ""476"": 2, ""2052"": 1, ""589"": 1, ""212"": 1, ""2006"": 1, ""1667"": 1, ""3701"": 1, ""1252"": 1, ""1831"": 1, ""1562"": 1, ""539"": 1, ""645"": 1, ""723"": 1, ""1675"": 1, ""1450"": 1, ""699"": 1, ""160"": 1, ""598"": 1, ""2629"": 1, ""3135"": 1, ""79"": 1}"	"{""1429"": 19, ""687"": 15, ""3006"": 14, ""604"": 13, ""1321"": 6, ""811"": 5, ""3701"": 4, ""163"": 3, ""1465"": 3, ""972"": 3, ""1256"": 3, ""1667"": 3, ""1562"": 3, ""539"": 3, ""3135"": 3, ""2052"": 2, ""589"": 2, ""476"": 2, ""813"": 2, ""816"": 2, ""1223"": 2, ""1252"": 2, ""699"": 2, ""819"": 2, ""3102"": 2, ""909"": 1, ""1964"": 1, ""2548"": 1, ""1539"": 1, ""2181"": 1, ""989"": 1, ""3877"": 1, ""481"": 1, ""1398"": 1, ""744"": 1, ""212"": 1, ""2006"": 1, ""695"": 1, ""3814"": 1, ""1462"": 1, ""1202"": 1, ""3667"": 1, ""1831"": 1, ""1992"": 1, ""1376"": 1, ""645"": 1, ""1741"": 1, ""723"": 1, ""593"": 1, ""1675"": 1, ""1450"": 1, ""160"": 1, ""598"": 1, ""207"": 1, ""3130"": 1, ""329"": 1, ""1757"": 1, ""2629"": 1, ""3746"": 1, ""79"": 1, ""55"": 1, ""1335"": 1, ""1478"": 1, ""1294"": 1}"
1332	NEIGHBOUR	neighbor	"{""1325"": 26, ""1252"": 10, ""1035"": 3, ""1354"": 3, ""3883"": 3, ""1690"": 2, ""2406"": 2, ""923"": 2, ""1942"": 2, ""1262"": 1, ""1046"": 1, ""1300"": 1, ""1406"": 1, ""1358"": 1, ""40"": 1, ""216"": 1, ""2982"": 1, ""1554"": 1, ""2090"": 1, ""683"": 1, ""2955"": 1, ""1362"": 1, ""862"": 1, ""2457"": 1, ""962"": 1}"	"{""1325"": 35, ""1252"": 24, ""1354"": 8, ""1046"": 7, ""1690"": 7, ""1567"": 6, ""2406"": 6, ""923"": 6, ""1035"": 5, ""1897"": 5, ""736"": 4, ""194"": 3, ""606"": 3, ""1942"": 1, ""3883"": 3, ""1362"": 3, ""3902"": 3, ""1010"": 2, ""1358"": 2, ""3299"": 2, ""1554"": 1, ""1182"": 2, ""789"": 2, ""2670"": 1, ""1823"": 1, ""1262"": 1, ""2099"": 1, ""1032"": 1, ""2547"": 1, ""1300"": 1, ""1225"": 1, ""1406"": 1, ""2009"": 1, ""40"": 1, ""1242"": 1, ""216"": 1, ""2982"": 1, ""615"": 1, ""377"": 1, ""2090"": 1, ""683"": 1, ""1848"": 1, ""385"": 1, ""1901"": 1, ""3458"": 1, ""1451"": 1, ""2955"": 1, ""862"": 1, ""717"": 1, ""933"": 1, ""2457"": 1, ""962"": 1}"
2486	HIDE	hide	"{""1468"": 1, ""602"": 4, ""629"": 4, ""1519"": 4, ""763"": 3, ""1007"": 2, ""2467"": 2, ""3033"": 2, ""1121"": 2, ""619"": 1, ""1155"": 1, ""706"": 1, ""1418"": 1, ""1419"": 1, ""1690"": 1, ""580"": 1, ""695"": 1, ""1411"": 1, ""3667"": 1, ""1764"": 1, ""1107"": 1, ""3232"": 1, ""1388"": 1, ""2880"": 1}"	"{""1468"": 2, ""719"": 9, ""1519"": 8, ""629"": 7, ""3033"": 7, ""1121"": 7, ""763"": 6, ""602"": 5, ""706"": 5, ""2467"": 5, ""1413"": 5, ""1419"": 4, ""619"": 3, ""2099"": 2, ""1007"": 3, ""485"": 3, ""695"": 3, ""1388"": 3, ""3639"": 2, ""761"": 2, ""3667"": 2, ""1107"": 2, ""1314"": 2, ""1959"": 2, ""1776"": 2, ""1061"": 1, ""3717"": 1, ""1465"": 1, ""1719"": 1, ""1683"": 1, ""1155"": 1, ""3357"": 1, ""603"": 1, ""296"": 1, ""1810"": 1, ""1418"": 1, ""1360"": 1, ""1690"": 1, ""580"": 1, ""1682"": 1, ""1265"": 1, ""1667"": 1, ""2770"": 1, ""1477"": 1, ""1472"": 1, ""1972"": 1, ""1304"": 1, ""1411"": 1, ""1246"": 1, ""1819"": 1, ""3072"": 1, ""1559"": 1, ""1764"": 1, ""1169"": 1, ""3232"": 1, ""1222"": 1, ""2900"": 1, ""367"": 1, ""1923"": 1, ""2142"": 1, ""1064"": 1, ""1039"": 1, ""487"": 1, ""2519"": 1, ""2880"": 1, ""752"": 1, ""1749"": 1, ""906"": 1}"
1592	CHEST	chest	"{""1040"": 7, ""1402"": 3, ""1223"": 6, ""1287"": 4, ""344"": 3, ""1480"": 2, ""688"": 2, ""1783"": 2, ""2667"": 2, ""1815"": 1, ""2548"": 1, ""2213"": 1, ""1465"": 1, ""1407"": 1, ""2409"": 1, ""834"": 1, ""879"": 1, ""1211"": 1, ""2411"": 1, ""620"": 1, ""1554"": 1, ""1093"": 1, ""1004"": 1, ""796"": 1, ""1993"": 1, ""763"": 1, ""935"": 1, ""1803"": 1}"	"{""1040"": 14, ""1223"": 14, ""1402"": 10, ""2667"": 8, ""1480"": 6, ""801"": 6, ""1287"": 5, ""1783"": 5, ""344"": 5, ""1465"": 4, ""688"": 1, ""1622"": 4, ""4015"": 3, ""1251"": 2, ""1665"": 2, ""2411"": 2, ""1554"": 1, ""1004"": 2, ""796"": 2, ""594"": 2, ""480"": 2, ""1913"": 2, ""1815"": 1, ""587"": 1, ""1673"": 1, ""2548"": 1, ""2213"": 1, ""870"": 1, ""1407"": 1, ""2409"": 1, ""1903"": 1, ""2430"": 1, ""834"": 1, ""2318"": 1, ""1895"": 1, ""879"": 1, ""1845"": 1, ""2467"": 1, ""1646"": 1, ""1211"": 1, ""1609"": 1, ""620"": 1, ""2770"": 1, ""1472"": 1, ""2319"": 1, ""501"": 1, ""1596"": 1, ""1093"": 1, ""2090"": 1, ""1156"": 1, ""336"": 1, ""789"": 1, ""1851"": 1, ""354"": 1, ""1474"": 1, ""1993"": 1, ""740"": 1, ""763"": 1, ""1600"": 1, ""2810"": 1, ""202"": 1, ""711"": 1, ""2571"": 1, ""3053"": 1, ""935"": 1, ""710"": 1, ""1243"": 1, ""1803"": 1}"
1562	MIND	mind	"{""1583"": 22, ""2150"": 11, ""2271"": 6, ""1480"": 5, ""1635"": 5, ""2975"": 5, ""1256"": 3, ""1213"": 2, ""1422"": 1, ""1917"": 1, ""3858"": 1, ""1429"": 1, ""2467"": 1, ""1223"": 1, ""2625"": 1, ""383"": 1, ""2301"": 1, ""1018"": 1, ""674"": 1, ""2216"": 1, ""1156"": 1, ""707"": 1, ""160"": 1, ""1396"": 1, ""2530"": 1, ""230"": 1, ""2310"": 1, ""1599"": 1}"	"{""1583"": 55, ""2975"": 17, ""2150"": 14, ""2271"": 13, ""1256"": 7, ""1635"": 7, ""1480"": 6, ""811"": 6, ""2869"": 4, ""1223"": 4, ""1609"": 4, ""813"": 3, ""1608"": 3, ""1018"": 3, ""53"": 3, ""2625"": 2, ""383"": 2, ""2301"": 2, ""2216"": 2, ""2530"": 2, ""1213"": 2, ""1422"": 1, ""1964"": 1, ""1289"": 1, ""1917"": 1, ""3858"": 1, ""1899"": 1, ""218"": 1, ""1429"": 1, ""2467"": 1, ""695"": 1, ""683"": 1, ""253"": 1, ""2090"": 1, ""1559"": 1, ""674"": 1, ""1656"": 1, ""1156"": 1, ""723"": 1, ""3001"": 1, ""2425"": 1, ""707"": 1, ""673"": 1, ""160"": 1, ""1396"": 1, ""3006"": 1, ""1537"": 1, ""230"": 1, ""1753"": 1, ""2310"": 1, ""2072"": 1, ""79"": 1, ""1065"": 1, ""1599"": 1}"
1373	TEA	tea	"{""1299"": 17, ""1401"": 11, ""476"": 10, ""131"": 10, ""2468"": 7, ""892"": 5, ""1286"": 4, ""731"": 3, ""1425"": 2, ""1462"": 2, ""163"": 1, ""1813"": 1, ""617"": 1, ""628"": 1, ""1526"": 1, ""635"": 1, ""785"": 1, ""717"": 1, ""1498"": 1}"	"{""1299"": 27, ""1401"": 20, ""131"": 18, ""476"": 17, ""2468"": 14, ""1286"": 14, ""892"": 14, ""1462"": 9, ""1425"": 8, ""635"": 5, ""731"": 4, ""163"": 4, ""942"": 4, ""628"": 3, ""1530"": 3, ""1498"": 3, ""1265"": 2, ""1378"": 2, ""2717"": 2, ""1343"": 2, ""948"": 2, ""1807"": 1, ""1322"": 1, ""2409"": 1, ""2408"": 1, ""1525"": 1, ""1879"": 1, ""1813"": 1, ""1833"": 1, ""153"": 1, ""1798"": 1, ""1495"": 1, ""617"": 1, ""854"": 1, ""3091"": 1, ""1526"": 1, ""1339"": 1, ""168"": 1, ""926"": 1, ""271"": 1, ""1416"": 1, ""3064"": 1, ""940"": 1, ""785"": 1, ""862"": 1, ""717"": 1, ""873"": 1, ""1232"": 1}"
3687	DESERT	desert	"{""1398"": 19, ""671"": 14, ""1286"": 7, ""622"": 3, ""1752"": 3, ""858"": 3, ""948"": 3, ""2408"": 2, ""1097"": 1, ""1871"": 1, ""239"": 1, ""1526"": 1, ""1181"": 1}"	"{""671"": 53, ""1398"": 31, ""1286"": 19, ""948"": 9, ""2595"": 7, ""1871"": 5, ""1752"": 5, ""717"": 5, ""3873"": 4, ""858"": 4, ""2408"": 3, ""1624"": 3, ""622"": 3, ""1732"": 3, ""1343"": 3, ""1097"": 2, ""960"": 2, ""1625"": 1, ""323"": 1, ""956"": 1, ""239"": 1, ""1301"": 1, ""1175"": 1, ""612"": 1, ""1526"": 1, ""687"": 1, ""1183"": 1, ""1181"": 1, ""1338"": 1, ""1222"": 1, ""2600"": 1, ""862"": 1, ""847"": 1, ""906"": 1, ""935"": 1, ""1243"": 1, ""3758"": 1, ""1424"": 1}"
1970	CANOE	canoe	"{""1844"": 35, ""948"": 10, ""234"": 8, ""3612"": 6, ""666"": 6, ""624"": 3, ""1202"": 1, ""227"": 1, ""2259"": 1, ""3701"": 1, ""1803"": 1, ""3446"": 1, ""1849"": 1, ""2562"": 1, ""740"": 1, ""1381"": 1, ""1439"": 1, ""1424"": 1}"	"{""1844"": 46, ""234"": 33, ""948"": 27, ""666"": 23, ""3612"": 17, ""624"": 12, ""3137"": 5, ""1670"": 5, ""1849"": 4, ""1664"": 3, ""1855"": 2, ""1105"": 2, ""227"": 2, ""1229"": 2, ""156"": 2, ""2562"": 2, ""1803"": 1, ""1639"": 1, ""1202"": 1, ""837"": 1, ""2409"": 1, ""1970"": 1, ""1287"": 1, ""990"": 1, ""2935"": 1, ""1810"": 1, ""3846"": 1, ""2259"": 1, ""1574"": 1, ""420"": 1, ""1680"": 1, ""3701"": 1, ""629"": 1, ""1052"": 1, ""639"": 1, ""1231"": 1, ""645"": 1, ""1338"": 1, ""1740"": 1, ""3446"": 1, ""3001"": 1, ""787"": 1, ""740"": 1, ""1381"": 1, ""947"": 1, ""1342"": 1, ""1439"": 1, ""3965"": 1, ""906"": 1, ""1424"": 1}"
1032	CITIZEN	citizen	"{""683"": 13, ""1300"": 7, ""2547"": 4, ""2955"": 3, ""965"": 3, ""146"": 2, ""1554"": 2, ""2424"": 2, ""3361"": 2, ""789"": 1, ""3958"": 2, ""1398"": 1, ""3471"": 1, ""1035"": 1, ""815"": 1, ""1202"": 1, ""2406"": 1, ""1092"": 1, ""899"": 1, ""174"": 1, ""740"": 1}"	"{""683"": 1, ""1300"": 17, ""2547"": 8, ""789"": 3, ""740"": 5, ""3471"": 4, ""815"": 4, ""2424"": 4, ""2955"": 4, ""965"": 4, ""146"": 3, ""1035"": 3, ""3958"": 3, ""1650"": 3, ""2623"": 2, ""2316"": 2, ""2406"": 2, ""1554"": 2, ""3361"": 2, ""899"": 2, ""1422"": 1, ""1284"": 1, ""3687"": 1, ""1398"": 1, ""2112"": 1, ""1358"": 1, ""2912"": 1, ""1202"": 1, ""1940"": 1, ""1120"": 1, ""1092"": 1, ""3871"": 1, ""1062"": 1, ""1553"": 1, ""174"": 1, ""1306"": 1, ""385"": 1, ""1396"": 1, ""752"": 1, ""1518"": 1, ""2571"": 1, ""1442"": 1, ""951"": 1, ""2977"": 1}"
7	GATHER	gather	"{""2482"": 7, ""1053"": 6, ""239"": 3, ""1507"": 3, ""1435"": 3, ""194"": 2, ""1831"": 2, ""3638"": 1, ""1539"": 1, ""904"": 1, ""692"": 1, ""2943"": 1, ""1349"": 1, ""2023"": 1, ""719"": 1, ""694"": 1, ""605"": 1, ""3327"": 1, ""342"": 1, ""1209"": 1, ""820"": 1, ""3752"": 1, ""789"": 1, ""2148"": 1, ""1743"": 1, ""724"": 1, ""190"": 1, ""666"": 1, ""1591"": 1, ""1803"": 1, ""964"": 1}"	"{""2482"": 13, ""1053"": 12, ""3638"": 8, ""1435"": 7, ""239"": 6, ""3327"": 6, ""1539"": 5, ""194"": 4, ""256"": 4, ""1507"": 4, ""1831"": 4, ""904"": 3, ""692"": 3, ""2023"": 3, ""789"": 3, ""2148"": 3, ""190"": 3, ""1749"": 3, ""2943"": 2, ""700"": 2, ""1349"": 2, ""1448"": 2, ""392"": 2, ""371"": 2, ""1536"": 2, ""1591"": 2, ""1077"": 2, ""3892"": 1, ""2987"": 1, ""1673"": 1, ""1568"": 1, ""1966"": 1, ""2619"": 1, ""1467"": 1, ""506"": 1, ""1936"": 1, ""719"": 1, ""3747"": 1, ""694"": 1, ""1187"": 1, ""605"": 1, ""606"": 1, ""3090"": 1, ""342"": 1, ""1209"": 1, ""1477"": 1, ""820"": 1, ""3752"": 1, ""765"": 1, ""191"": 1, ""1576"": 1, ""1455"": 1, ""1743"": 1, ""724"": 1, ""666"": 1, ""1600"": 1, ""1628"": 1, ""2975"": 1, ""3222"": 1, ""653"": 1, ""1803"": 1, ""964"": 1, ""984"": 1}"
754	HURRY	hurry	"{""1631"": 1, ""2860"": 17, ""1591"": 10, ""1519"": 6, ""477"": 2, ""27"": 1, ""1070"": 1, ""2755"": 1, ""1323"": 1, ""2706"": 1, ""1460"": 1, ""1847"": 1}"	"{""1631"": 6, ""2860"": 32, ""1519"": 19, ""1591"": 11, ""477"": 8, ""984"": 5, ""765"": 4, ""1376"": 4, ""695"": 3, ""3869"": 2, ""1070"": 2, ""754"": 2, ""892"": 2, ""27"": 1, ""4013"": 1, ""2468"": 1, ""1202"": 1, ""870"": 1, ""2755"": 1, ""321"": 1, ""2547"": 1, ""1323"": 1, ""1446"": 1, ""2863"": 1, ""216"": 1, ""956"": 1, ""2706"": 1, ""1884"": 1, ""1210"": 1, ""3885"": 1, ""1460"": 1, ""1339"": 1, ""3975"": 1, ""1271"": 1, ""790"": 1, ""1875"": 1, ""673"": 1, ""1847"": 1, ""701"": 1, ""703"": 1, ""125"": 1, ""1590"": 1, ""1443"": 1, ""1650"": 1, ""2977"": 1, ""1424"": 1}"
249	FOG	fog	"{""249"": 21, ""1489"": 3, ""1393"": 4, ""935"": 4, ""1339"": 3, ""1244"": 3, ""1287"": 2, ""503"": 2, ""778"": 2, ""948"": 2, ""1335"": 2, ""27"": 1, ""1284"": 1, ""1111"": 1, ""603"": 1, ""706"": 1, ""2239"": 1, ""2009"": 1, ""2"": 1, ""2034"": 1, ""1552"": 1, ""153"": 1, ""617"": 1, ""3612"": 1, ""630"": 1, ""2025"": 1, ""658"": 1, ""1274"": 1, ""673"": 1, ""1373"": 1, ""2519"": 1}"	"{""249"": 32, ""1489"": 5, ""1287"": 11, ""2239"": 7, ""1393"": 7, ""503"": 6, ""1339"": 6, ""658"": 6, ""778"": 6, ""1244"": 6, ""1726"": 6, ""1335"": 6, ""706"": 5, ""153"": 4, ""935"": 4, ""1284"": 3, ""2341"": 3, ""2009"": 3, ""2025"": 1, ""948"": 3, ""27"": 2, ""1653"": 2, ""1111"": 2, ""603"": 2, ""630"": 2, ""143"": 2, ""952"": 2, ""1276"": 1, ""937"": 1, ""1844"": 1, ""2932"": 1, ""2483"": 1, ""2547"": 1, ""2284"": 1, ""2998"": 1, ""729"": 1, ""584"": 1, ""741"": 1, ""2297"": 1, ""2"": 1, ""2034"": 1, ""1552"": 1, ""2159"": 1, ""3625"": 1, ""617"": 1, ""3612"": 1, ""2899"": 1, ""625"": 1, ""2071"": 1, ""1297"": 1, ""3688"": 1, ""635"": 1, ""1764"": 1, ""1136"": 1, ""190"": 1, ""667"": 1, ""827"": 1, ""1274"": 1, ""673"": 1, ""1409"": 1, ""1388"": 1, ""784"": 1, ""1193"": 1, ""1373"": 1, ""2519"": 1, ""960"": 1, ""3758"": 1}"
1333	NECK	neck	"{""1256"": 17, ""578"": 6, ""1917"": 6, ""678"": 4, ""1346"": 4, ""1961"": 3, ""156"": 3, ""1482"": 1, ""1291"": 2, ""1203"": 2, ""1783"": 2, ""1394"": 1, ""1321"": 1, ""1754"": 1, ""680"": 1, ""1318"": 1, ""1247"": 1, ""323"": 1, ""1691"": 1, ""3089"": 1, ""1187"": 1, ""1040"": 1, ""2411"": 1, ""2947"": 1, ""1048"": 1, ""3695"": 1, ""1004"": 1, ""1347"": 1, ""3684"": 1, ""3066"": 1, ""1295"": 1, ""362"": 1, ""2837"": 1, ""4035"": 1, ""3647"": 1, ""2667"": 1, ""2386"": 1, ""1924"": 1, ""420"": 1}"	"{""1256"": 34, ""578"": 12, ""1203"": 11, ""1346"": 11, ""1783"": 9, ""1917"": 9, ""3089"": 8, ""1961"": 8, ""678"": 6, ""1318"": 5, ""1482"": 4, ""1480"": 4, ""1321"": 4, ""156"": 4, ""680"": 3, ""1510"": 3, ""1048"": 3, ""3066"": 3, ""763"": 3, ""51"": 3, ""805"": 3, ""2837"": 3, ""2308"": 3, ""2386"": 3, ""1291"": 2, ""1394"": 2, ""2012"": 2, ""1247"": 2, ""323"": 2, ""1004"": 2, ""1347"": 2, ""112"": 2, ""1924"": 2, ""1815"": 1, ""802"": 1, ""1925"": 1, ""1663"": 1, ""937"": 1, ""1403"": 1, ""946"": 1, ""1754"": 1, ""129"": 1, ""1994"": 1, ""2862"": 1, ""2483"": 1, ""3080"": 1, ""1691"": 1, ""693"": 1, ""1780"": 1, ""1187"": 1, ""3090"": 1, ""1040"": 1, ""770"": 1, ""1495"": 1, ""771"": 1, ""1265"": 1, ""683"": 1, ""2411"": 1, ""1200"": 1, ""2947"": 1, ""820"": 1, ""1297"": 1, ""1422"": 1, ""144"": 1, ""3695"": 1, ""1267"": 1, ""3684"": 1, ""1809"": 1, ""1519"": 1, ""2562"": 1, ""1400"": 1, ""1234"": 1, ""730"": 1, ""375"": 1, ""1856"": 1, ""1295"": 1, ""362"": 1, ""897"": 1, ""4035"": 1, ""1244"": 1, ""3647"": 1, ""1757"": 1, ""1205"": 1, ""2667"": 1, ""1588"": 1, ""430"": 1, ""1232"": 1, ""420"": 1, ""1109"": 1, ""3224"": 1}"
1633	FLAT	flat	"{""1228"": 7, ""1234"": 7, ""1996"": 7, ""621"": 6, ""3469"": 6, ""1395"": 5, ""1227"": 2, ""626"": 2, ""1107"": 2, ""652"": 2, ""1597"": 2, ""547"": 2, ""1775"": 2, ""1753"": 2, ""1251"": 1, ""905"": 1, ""690"": 1, ""1368"": 1, ""2531"": 1, ""1208"": 1, ""1592"": 1, ""1625"": 1, ""227"": 1, ""2159"": 1, ""2406"": 1, ""1203"": 1, ""648"": 1, ""1396"": 1, ""819"": 1, ""1404"": 1, ""1771"": 1, ""2308"": 1, ""1335"": 1}"	"{""3469"": 15, ""1234"": 14, ""1996"": 14, ""621"": 11, ""1228"": 10, ""1395"": 7, ""547"": 6, ""1775"": 6, ""626"": 5, ""1597"": 5, ""1227"": 4, ""1592"": 4, ""652"": 4, ""1396"": 4, ""1753"": 4, ""965"": 4, ""905"": 3, ""1107"": 3, ""1404"": 3, ""2308"": 3, ""2531"": 2, ""2159"": 2, ""1040"": 2, ""2406"": 2, ""1771"": 2, ""1048"": 2, ""1203"": 2, ""648"": 2, ""2819"": 2, ""667"": 2, ""834"": 1, ""1251"": 1, ""690"": 1, ""1368"": 1, ""1208"": 1, ""2903"": 1, ""3986"": 1, ""1625"": 1, ""3687"": 1, ""379"": 1, ""1301"": 1, ""212"": 1, ""227"": 1, ""1425"": 1, ""1256"": 1, ""2287"": 1, ""2376"": 1, ""1252"": 1, ""2342"": 1, ""2071"": 1, ""1411"": 1, ""1422"": 1, ""721"": 1, ""2625"": 1, ""3688"": 1, ""639"": 1, ""642"": 1, ""1156"": 1, ""480"": 1, ""668"": 1, ""1274"": 1, ""671"": 1, ""2783"": 1, ""682"": 1, ""3006"": 1, ""819"": 1, ""873"": 1, ""3991"": 1, ""1335"": 1, ""1219"": 1, ""1390"": 1, ""1294"": 1}"
862	SUGAR	sugar	"{""717"": 1, ""874"": 5, ""146"": 4, ""1274"": 4, ""1299"": 3, ""1335"": 3, ""2409"": 2, ""942"": 2, ""2468"": 1, ""2408"": 1, ""3873"": 1, ""506"": 1, ""256"": 1, ""3153"": 1, ""635"": 1, ""926"": 1, ""1373"": 1, ""948"": 1}"	"{""717"": 1, ""1335"": 15, ""1299"": 14, ""874"": 13, ""942"": 12, ""1274"": 11, ""1373"": 10, ""146"": 9, ""2408"": 4, ""3873"": 4, ""2409"": 3, ""1959"": 3, ""1292"": 2, ""506"": 2, ""3153"": 2, ""635"": 2, ""3368"": 2, ""1378"": 2, ""587"": 1, ""1320"": 1, ""1289"": 1, ""2468"": 1, ""1530"": 1, ""972"": 1, ""2099"": 1, ""1100"": 1, ""476"": 1, ""3876"": 1, ""323"": 1, ""1594"": 1, ""256"": 1, ""2316"": 1, ""1035"": 1, ""605"": 1, ""1265"": 1, ""478"": 1, ""2233"": 1, ""281"": 1, ""1487"": 1, ""659"": 1, ""926"": 1, ""1091"": 1, ""125"": 1, ""21"": 1, ""948"": 1, ""2466"": 1}"
1529	LAST (FINAL)	last	"{""728"": 31, ""742"": 7, ""892"": 4, ""833"": 3, ""1493"": 3, ""1225"": 2, ""1233"": 2, ""1461"": 1, ""1686"": 1, ""1084"": 1, ""1766"": 1, ""3072"": 1, ""1405"": 1, ""1580"": 1, ""987"": 1, ""924"": 1, ""1599"": 1}"	"{""728"": 37, ""742"": 25, ""833"": 14, ""1381"": 1, ""892"": 7, ""1766"": 6, ""1233"": 6, ""1493"": 6, ""1599"": 4, ""1225"": 3, ""1355"": 3, ""1405"": 3, ""723"": 3, ""987"": 2, ""1833"": 3, ""1686"": 2, ""1084"": 2, ""3861"": 2, ""1092"": 2, ""1048"": 2, ""204"": 1, ""2987"": 1, ""1461"": 1, ""1291"": 1, ""1882"": 1, ""1046"": 1, ""813"": 1, ""1579"": 1, ""213"": 1, ""239"": 1, ""2467"": 1, ""695"": 1, ""1425"": 1, ""578"": 1, ""1203"": 1, ""3072"": 1, ""3667"": 1, ""923"": 1, ""184"": 1, ""2553"": 1, ""1656"": 1, ""1580"": 1, ""168"": 1, ""1384"": 1, ""2845"": 1, ""2921"": 1, ""1917"": 1, ""1588"": 1, ""924"": 1, ""1270"": 1, ""1174"": 1}"
216	MOVIE	film	"{""216"": 51, ""1430"": 3, ""2618"": 2, ""3304"": 2, ""2401"": 2, ""1039"": 2, ""1929"": 2, ""2573"": 1, ""131"": 1, ""3123"": 1, ""673"": 1, ""2562"": 1, ""547"": 1, ""1788"": 1}"	"{""216"": 77, ""2618"": 19, ""2401"": 6, ""3304"": 5, ""1929"": 5, ""1039"": 4, ""1430"": 4, ""131"": 3, ""3123"": 3, ""673"": 3, ""2308"": 3, ""1172"": 2, ""48"": 2, ""1788"": 2, ""2512"": 1, ""2341"": 1, ""2997"": 1, ""1230"": 1, ""2573"": 1, ""1641"": 1, ""194"": 1, ""642"": 1, ""1229"": 1, ""2035"": 1, ""1315"": 1, ""2562"": 1, ""1623"": 1, ""2060"": 1, ""547"": 1, ""1657"": 1, ""1327"": 1, ""1650"": 1, ""948"": 1}"
